"ID"	"Name"	"Depth"	"IsLeaf"	"InCancer"	"Ba"	"N"	"A"	"B"	"H"
"GO:0005876"	"spindle microtubule"	5	TRUE	TRUE	"FOXC1 AR AGR2 GABRP XBP1 FBP1 LDHB CA12 FOXA1 GATA3 BCL11A TFF1 CRIP1 SPDEF CYB5A TSPAN13 GALNT6 TSPAN1 INPP4B SFRP1 SERPINB5 EN1 SLC44A4 TTK SOX10 VAV3 DSC2 ELF5 GALNT7 ART3 CRYAB MCCC2 DEK ALCAM KRT16 KIAA1324 RAB17 GPD1L ANXA9 SLC16A6 ADIRF BTG3 UGT8 SLC2A10 DNALI1 TCF7L1 TOX3 DUSP4 KRT18 TRIM2 PRKX LIMA1 TMBIM4 MMP7 DACH1 ECI2 GSTP1 WWP1 KCNK5 ABAT ROPN1B E2F3 PROM1 WFS1 UGDH SLC7A8 PHGDH ACOX2 PSAT1 AMD1 SEMA3C MICALL1 SYT17 CERS6 AKR7A3 SCNN1A FUT8 REEP1 PIP NDC80 DHRS2 KCNN4 GALNT10 CDC20 INPP5J RAB27B IMPA2 YBX1 SLC43A3 SYBU CEBPB ESR1 P4HTM CTSV SLC9A3R1 RND1 CHI3L1 PEX11A RAB26 CHODL NME3 SYTL2 FOXM1 RHOB CTPS1 ERBB4 IFRD1 ST8SIA1 GPM6B MELK ACTR3B LMO4 GSTM3 FERMT1 CDH3 CSRP2 SLC39A6 MREG CYP39A1 NFIB FSCN1 PKP1 KLF5 ODC1 ITGB8 PAPSS1 EVL KIF16B KRT5 KIF2C MCM5 CRABP1 CROT KRT17 SLC9A6 CDCA8 CDKN2A TTYH1 MSN UGCG CHEK1 GTPBP4 TPX2 C16orf45 MID1 ENPP1 CEBPG ZIC1 GPRC5C CDCA7 MCM10 CENPA MAPT CDCA3 SLC6A14 IGFBP4 IL6ST MSX2 KIF14 LPIN1 TFAP2B ACADSB SLC7A5 GFRA1 FZD7 SH3BGRL EEF1A2 SLC4A8 ASPM SRPK1 CCNE1 NDRG1 SKP2 TJP3 CEP55 FAM64A WWTR1 USP1 HJURP DUSP5 GCNT2 TSPAN15 CLSTN2 METRN UCK2 RAD51AP1 CCNA2 MCM7 SLC16A1 SOD2 CEACAM6 GPR160 CXXC5 SOSTDC1 PRKD3 TGFB3 MYB TFCP2L1 PLOD1 SUOX BBOX1 CDK2AP1 TMSB15B CADPS2 ROPN1 MAST4 TNFRSF21 DEPDC1 CPE B3GNT5 C5orf30 TRIP13 DLGAP5 RET COL9A3 CHST3 CRAT LYN NRTN KLK6 YEATS2 RABEP1 PGR HORMAD1 CREB3L4 GAMT SPATA20 DHCR24 SLC22A5 DALRD3 ACOT4 ABLIM3 ITPR1 KLK5 SYNM TP53BP2 RALGPS2 TPBG MPZL2"	"CENPA TPX2 TTK CCNA2 NDC80 MELK CEP55 KIF2C HJURP CDCA8 FOXM1 CDC20 ESR1 DLGAP5 UBE2C ASPM BIRC5 MCM10 EVL CDCA3 GATA3 SLC39A6 PTTG1 CA12 KIF14 MAD2L1 CCNB2 TRIP13 EXO1 PRC1 SFRP1 KPNA2 CDC45 CDK1 CHEK1 CCNB1 DNALI1 AURKB NCAPG CENPN APOBEC3B"	"KIF2C CCNA2 UBE2C TTK BIRC5 CEP55 PTTG1 TRIP13 PRC1 DLGAP5 MELK TPX2 HJURP KIF4A MAD2L1 NUSAP1 BUB1B RRM2 ASPM RACGAP1 CDCA8 NDC80 FOXM1 CENPA KIF20A CCNB1 AURKA TK1 CDK1 CDC20 KPNA2 EZH2 CENPN TOP2A CHEK1 KIF14 CDCA3 CKS2 CDC45 CDKN3 KIF11 AURKB CENPE NCAPG CCNB2 FEN1 E2F8 APOBEC3B NEK2 RAD51AP1 CENPF MCM10 TACC3 SHCBP1 MKI67 EXO1 MCM2 MYBL2 NCAPH CENPM KIFC1 KIF23 SPAG5 KIF15 UBE2S ZWINT CDC6 MCM4 STMN1 SPC25 PBK LMNB1 ESPL1 CCNE2 GTSE1 FANCI MCM6 ORC6 FAM64A CCNE1 DTL TYMS GINS1 H2AFZ DEPDC1 SPARCL1 BLM STIL CKS1B CENPU SLC7A5 FBXO5 PLK1 MCM5 ERCC6L CX3CR1 LRP8 ATAD2 KIF18A DBF4 PLK4 OIP5 KIF13B CDC25A KIAA0101 RFC4 CDT1 GPSM2 MMP1 CYBRD1 ASF1B KIF18B BUB1 CTSV GMPS RNASEH2A EVL OGN CTPS1 SMC4 E2F1 NME5 GGH HMGB3 RAD51 CDC7 ECT2 HELLS CXCL10 PIR PLSCR4 SFRP1 LRRC17 CDC25B STC2 ANLN ERBB4 PDGFD MCM7 PGR GATA3 COL16A1 IL6ST IGF1 HMGB2 ESR1 MCM3 CILP CRIM1 COL14A1 CA12 PTTG3P DSCC1 PSMA7 PKMYT1 MAPT NCAPG2 GINS2 CENPW LAMB2 TNS2 NUDT1 NMU RAD54L PARPBP SKA3 FAM83D UBE2T NTN4 LAMA2 MTFR2 SLC39A6 PIP ABAT POLQ CDCA5 NUF2 ACADSB IDO1 IGFBP4 DEPDC1B PLA2G7 COL4A5 KRT14 GABRP PHGDH PLAT DHCR7 MFAP4 MASTL DNALI1 UHRF1 CCL18 ABCA8 CDCA7 MND1 CENPI TGFB3 PRDX4 RAD54B MYB SKA1 GINS3 DACH1 KRT5 AK5 AZGP1"	"SFRP1 KRT5 FAT1 CRYAB KRT14 KRT17 SLC9A3R1 CDC20 ANXA3 CDH3 TTK ID4 FOXM1 CENPA"	"ERBB2 GRB7 CLCA2 ETFA GGCT CA12 GATA3 NPY1R KMO PGAP3 PMAIP1 STARD3 PSMD3 G6PD DNALI1 TFF1 SOX11 FHOD1 CDK12 QPRT IGF1R FGFR4 ITGB6 ESR1 ABAT DACH1 PSAT1 SPTSSA PDZK1 CELSR2 IDH2 PHGDH S100A8 IL6ST ASB13 SLC39A6 PGR IRS1 ABCC3 KYNU S100A9 BCL2 STC2 PRODH EVL ANXA9 FUT3 SERPINA5 MAPT IRS2 IGFBP4 MED1 CATSPERB TTK FGFR2 ACADSB TCAP GFRA1 SIAH2 MNX1 DUSP6 DUSP10 CALML5 AKR1B10 ADIRF RALA EGLN3 ERBB4 ABCA12 CLSTN2 TFCP2L1 MMP1 LBP MIEN1 ZNF516 TRPS1 P4HTM THSD4 TRPV6 MYB ELOVL2 FA2H EGR3 FLNB HPN SLC7A8 SRD5A3"
"GO:0005881"	"cytoplasmic microtubule"	5	TRUE	TRUE	"FOXC1 AR AGR2 XBP1 FOXA1 GATA3 BCL11A TFF1 SFRP1 CRIP1 SPDEF SOX10 CRYAB VAV3 INPP4B ELF5 SERPINB5 UGT8 ALCAM RAB17 EN1 TCF7L1 KRT16 ADIRF DUSP4 MMP7 PRKX PROM1 DACH1 SCRG1 PHGDH GSTP1 WWP1 SYT17 WFS1 SEMA3C MICALL1 UGDH FUT8 DSC3 CDC20 DHRS2 RAB26 CHODL ESR1 INPP5J SLC9A3R1 CDH3 CHI3L1 GPM6B HOXB2 P4HTM CEBPB CTSV YBX1 MREG LMO4 RND1 ERBB4 IFRD1 PEX11A RHOB ODC1 ITGB8 PAPSS1 CRABP1 NFIB CSRP2 EVL KRT17 FOXM1 ENPP1 GSTM3 SLC9A6 MELK MID1 LPIN1 KIF16B MSN CDKN2A IL6ST PKP1 MSX2 ZIC1 KLF5 NDRG1 C16orf45 MAPT GFRA1 GCNT2 SOSTDC1 CCNE1 WWTR1 IGFBP4 SOD2 KLK6 FZD7 CLSTN2 CHEK1 DUSP5 LYN TNFRSF21 AFF3 C5orf30 GTPBP4 MYB TFAP2B TFCP2L1 SLC7A5 CEBPG METRN FABP7 TPBG B3GNT5 NRIP1 COL9A3 NRTN ITPR1 MPZL2 SRPK1 GAMT SPATA20 DHCR24 MRAS ASPM HORMAD1 KIF14 CCNA2 RET HSPB1 UQCRQ CACNA2D2"	""	"CCNA2 MELK TRIP13 KIF4A ASPM RACGAP1 CCNB1 AURKA FOXM1 CDK1 CDC20 EZH2 TK1 CHEK1 KIF14 TOP2A CENPE CENPF E2F8 NEK2 EXO1 CCNB2 TACC3 MKI67 AURKB STMN1 CCNE1 STIL GINS1 CX3CR1 DONSON TYMS LRP8 RAI2 FBXO5 PLK4 CENPU KIF13B CTSV SFRP1"	"SFRP1 SLC9A3R1 PROM1 CDH3 CRYAB HSPB1 KRT17 CDC20 ANXA3 MID1 KRT14 ID4 CX3CL1 CSRP2"	"ERBB2 GATA3 NPY1R"
"GO:0006259"	"DNA metabolic process"	4	FALSE	TRUE	"TTK MELK"	"CCNA2 MELK TTK DLGAP5 UBE2C CCNB2 CDC20 BIRC5 FOXM1 AURKA MAD2L1 RRM2 KIF14 BUB1B MCM10 MYBL2 CHEK1 CDC45 MCM5 CDK1 CCNB1 PLK1 CDKN3 CENPE CENPF GTSE1 NEK2 CDC25A CDC7 MCM6 CCNE1 BLM BUB1 CCNE2 CKS1B MCM2 DBF4 EZH2 UBE2S ESPL1 MCM4 TYMS ORC6 CDC6"	"TTK DLGAP5 BUB1B BIRC5 CCNA2 RRM2 CHEK1 UBE2C MELK FOXM1 CCNB1 CDK1 MAD2L1 CCNB2 AURKA CENPE CDKN3 EZH2 NEK2 BLM KIF14 CENPF MCM10 CDC20 CCNE2 MYBL2 ESPL1 GTSE1 CDC25A MCM6 MCM4 CDC45 CDC6 CDT1 MCM2 PLK4 E2F1 MCM5 UBE2S CCNE1 CKS1B CDC7 FBXO5 PLK1 FANCI MCM7 ORC6 CDC25B TYMS DBF4 BUB1 MCM3 PSMA7 PSMD14 PKMYT1 BORA TIMELESS KNTC1 TUBB PCNA POLE2 DHFR EIF4EBP1 SKP2 CDC25C PSMD2 POLA2 PSMD12 ORC1 ANLN PSMD7 PSMA4 SOX11 RFWD3 PRIM1 MASTL FAM83D CDCA5 PSMA5 MAPRE1 CIT PSMB5 RBM38 MYB PSME2 PSMC4 PSMD1 PPAT CHEK2 BID ID4 CKAP5"	""	""
"GO:0006260"	"DNA replication"	5	FALSE	TRUE	"TTK MELK MCM5"	"CCNA2 MELK TTK DLGAP5 UBE2C CCNB2 CDC20 BIRC5 FOXM1 AURKA MAD2L1 KIF14 MCM10 RRM2 MYBL2 BUB1B MCM5 CHEK1 CDC45 CDK1 PLK1 GTSE1 CCNB1 CENPE CENPF CDC25A CDKN3 CDC7 MCM6 NEK2 CCNE1 BLM CKS1B BUB1 CCNE2 EZH2 UBE2S MCM2 DBF4 ORC6 ESPL1 MCM4 TYMS CDC6"	"TTK DLGAP5 BUB1B BIRC5 CCNA2 RRM2 CHEK1 UBE2C MELK FOXM1 CCNB1 CDK1 MAD2L1 AURKA CCNB2 CENPE CDKN3 NEK2 BLM KIF14 CENPF EZH2 MCM10 CDC20 MCM6 MYBL2 ESPL1 CDC45 CCNE2 GTSE1 CDC25A MCM4 CDC6 PLK4 CCNE1 E2F1 CKS1B CDC7 MCM2 UBE2S CDT1 MCM5 TYMS ORC6 FBXO5 FANCI BUB1 PLK1 MCM7 DBF4 CDC25B MCM3 PSMA7 PKMYT1 PSMD14 BORA KNTC1 PCNA TUBB POLE2 DHFR SKP2 EIF4EBP1 POLA2 PSMD2 PSMD12 PSMD7 ANLN CDC25C ORC1 MASTL PSMA4 PRIM1 CDCA5 PSMB5 RFWD3 CIT PSMA5 MYB RBM38 PSME2 E2F7 TUBA4A CKAP5 MAPRE1"	""	""
"GO:0006261"	"DNA-dependent DNA replication"	6	FALSE	FALSE	""	"DLGAP5 UBE2C CDC20 TTK BUB1B MAD2L1 CENPE"	"TTK DLGAP5 UBE2C BUB1B MAD2L1 CDC20 CENPE CENPF ESPL1 FBXO5 CDC6 PLK1 BUB1"	""	""
"GO:0006268"	"DNA unwinding involved in DNA replication"	7	TRUE	TRUE	""	""	"CDC45 E2F8 CDT1 FEN1 CDC7 RFC4 GINS2 RFC2 POLE2 RFC3 DNA2 PCNA PRIM1 LIG1 SLBP POLD1 TIPIN POLA2 PRIM2 RFC5 CHEK2 POLD2"	""	""
"GO:0006270"	"DNA replication initiation"	5	TRUE	TRUE	""	""	"CCNA2 CDK1 BLM FANCI"	""	""
"GO:0006271"	"DNA strand elongation involved in DNA replication"	6	FALSE	FALSE	""	"CCNA2 MELK KIF14 BIRC5"	"CCNA2 CCNB1 BIRC5 AURKA MELK CDK1 FOXM1 CCNB2 CHEK1 KIF14 BLM CENPF NEK2 CDC25A FANCI MYBL2 PLK4 PLK1 CDC7 CDC25B PKMYT1 SKP2 TUBB BORA MASTL"	""	""
"GO:0006273"	"lagging strand elongation"	5	TRUE	FALSE	""	"CDK1 MCM10 RRM2 CCNB1 CDC45 CKS1B CDKN3 MCM2 KIF14 CCNE2 DBF4 EZH2 TYMS CDC7 MCM5 GTSE1 CDT1 CDC6 ORC6"	"CDK1 RRM2 CCNB1 EZH2 CCNE2 MCM6 TYMS CDC45 CDKN3 CDC7 KIF14 CDC6 CKS1B MCM10 MCM2 GTSE1 MCM4 MCM7 CDT1 CDC25A FBXO5 E2F1 MCM5 CCNE1 MCM3 ORC6 DBF4 PSMD14 PSMA7 PCNA DHFR POLE2 PSMD2 PKMYT1 ORC1 PSMA4 PSMD7 PRIM1 EIF4EBP1 POLA2 SKP2 PPAT PSMD12 PSMB5 PSMA5 RFWD3 PSME2 PSMC4 PSMB3 PSMD1 PSMB4 PSMB9 RBM38 PSMB2 PRIM2 ID4 BID FAM83D CDCA5 PSMD3 PSMA1 BCAT1 E2F7 TFDP1 PSMC1"	""	""
"GO:0006281"	"DNA repair"	3	FALSE	TRUE	""	""	"PTTG1 TRIP13 TOP2A ESPL1 SMC4 PLK1 SMC2 PTTG3P BRCA2 ACTR3"	""	""
"GO:0006310"	"DNA recombination"	5	FALSE	TRUE	""	""	"PTTG1 TRIP13 ESPL1 PLK1 PTTG3P"	""	""
"GO:0006323"	"DNA packaging"	6	FALSE	FALSE	""	"CCNA2 TTK UBE2C CDC20 PTTG1 CCNB1 AURKB MAD2L1 CDKN3 FOXM1"	"TTK BUB1B CCNA2 PTTG1 UBE2C FOXM1 CCNB1 CDK1 MAD2L1 CHEK1 TOP2A CDKN3 EZH2 CDC20 AURKB CENPF ESPL1 E2F8 BLM GTSE1 ZWINT FANCI FBXO5 PLK1 BUB1 PSMA7 PSMD14 PTTG3P ZWILCH KNTC1 GMNN PSMD2 GATA3 PSMD7 SOX11 CCNF BARD1 PPM1G PSMD12 KIF20B HDAC2 RFWD3 GAS2L3 MSH2 PSMA4 CHEK2"	""	""
"GO:0006336"	"DNA replication-independent nucleosome assembly"	6	FALSE	FALSE	""	"CCNB1 UBE2C AURKA DLGAP5"	"RACGAP1 CCNB1 KIF23 UBE2C DLGAP5 MAD2L1 NUSAP1 BIRC5 PLK4 AURKB CDC6 AURKA ESPL1 E2F8 KIF14 CDC45 GTSE1 PLK1 STIL CDC25B CDC7 PSMA7 ECT2 PSMD14 PSRC1 EIF4EBP1 BRCA2 PSMD2 PSMD7 ORC1 PSMD12 KIF20B IGF1 PSMA4 PSMB5 PSMC4 FAM83D CDCA5 PSMB3 RAD51C PSME2 BRCA1 PSMA5 RBM38 CIT ASNS"	""	""
"GO:0006338"	"chromatin remodeling"	6	FALSE	TRUE	""	"TTK PTTG1 CDC20 UBE2C MAD2L1"	"TTK PTTG1 UBE2C MAD2L1 CHEK1 BUB1B CCNB1 CDC20 CENPF PLK1 BUB1 PTTG3P"	""	""
"GO:0006461"	"protein complex assembly"	4	FALSE	TRUE	""	"UBE2C AURKA BIRC5"	"UBE2C DLGAP5 BIRC5 NUSAP1 AURKA ESPL1 PLK1 IGF1 CDCA5"	""	""
"GO:0006760"	"folic acid-containing compound metabolic process"	4	TRUE	FALSE	""	"CDC20 TTK UBE2C MAD2L1 CCNB1"	"TTK CCNB1 UBE2C MAD2L1 BUB1B CDC20 CENPF PLK1 BUB1"	""	""
"GO:0006928"	"movement of cell or subcellular component"	3	FALSE	TRUE	""	""	"DLGAP5 ESPL1 PLK1"	""	""
"GO:0006950"	"response to stress"	2	FALSE	TRUE	""	"UBE2C CCNA2 TTK PTTG1 CCNB1 CDC20 MAD2L1 BUB1B CDK1"	"UBE2C TTK BUB1B CCNA2 PTTG1 CCNB1 MAD2L1 CDK1 CHEK1 EZH2 TOP2A CENPF CDC20 GTSE1 BLM FANCI PLK1 ZWINT BUB1 PSMA7 PSMD14 PTTG3P KNTC1 ZWILCH PSMD2 PSMD7 PSMA4 PSME2 PSMD12 PSMB3 RFWD3 PSMA5 PSMB9 CHEK2 PSMB5 PSMB4 PSMC4 PSMD1 TIPIN PSMD3 PSMB2 BTG3 MSH2 RBM38 GEN1"	""	""
"GO:0006974"	"cellular response to DNA damage stimulus"	4	FALSE	TRUE	""	"UBE2C"	"UBE2C NUSAP1 DLGAP5 BIRC5 CCNB1 MAD2L1 AURKA CDC45 ESPL1 CDC6 PLK1 CDC25B CDC7 IGF1 CDCA5"	""	""
"GO:0006996"	"organelle organization"	3	FALSE	FALSE	"MCCC2 ECI2 ABAT ACOX2 ACADSB CROT SUOX CRAT HGD IRS1"	""	""	""	""
"GO:0007018"	"microtubule-based movement"	4	FALSE	TRUE	""	""	"KIF11 CHEK1 NEK2"	""	""
"GO:0007019"	"microtubule depolymerization"	6	FALSE	TRUE	""	""	"AURKA CHEK1 KIF11 PLK4 NEK2"	""	""
"GO:0007026"	"negative regulation of microtubule depolymerization"	6	FALSE	FALSE	"TTK KIF2C TPX2 NDC80"	"TPX2 KIF2C CCNA2 TTK CDCA8 DLGAP5 UBE2C CCNB2 PTTG1 CDC20 ASPM TRIP13 NDC80 AURKB BIRC5 CHEK1 KIF4A CCNB1 AURKA MAD2L1 NCAPG KIF14 CDK1 MYBL2 CDCA3 RACGAP1 MKI67 KIF23 BUB1B NCAPH KIF11 FAM64A CENPE CENPF CKS2 KIFC1 KIF18A NUSAP1"	"KIF2C TTK DLGAP5 CCNA2 PTTG1 CCNB1 KIF4A UBE2C BUB1B BIRC5 TPX2 RACGAP1 CDK1 MAD2L1 NUSAP1 CDCA8 NDC80 KIF11 TRIP13 AURKA CHEK1 ASPM TOP2A CCNB2 KIF23 KIF14 MKI67 NEK2 CDC20 CKS2 CENPE CENPF SPC25 AURKB FAM64A KIF15 CDCA3 KIFC1 ESPL1 NCAPG NCAPH UBE2S FBXO5 ZWINT CDC25A MYBL2 PBK SPAG5 OIP5 CDC6 KIF18A ERCC6L PLK1 SMC4 RAD51 BUB1 DSCC1 KIF18B CDC25B NCAPG2 HELLS MIS18A FANCA RAD54B PKMYT1 RAD54L PTTG3P SKA1 ANLN ERBB4 ZWILCH BORA MTFR2 SPDL1 SKA3 CENPW MTFR1 IGF1 PSRC1 KNTC1 SMC2 CDCA5 FAM83D NUF2 MASTL TIMELESS BRCA2 NCAPD2 VRK1 CDCA2"	""	""
"GO:0007051"	"spindle organization"	4	FALSE	TRUE	""	""	"CCNB1 AURKA TRIP13 ASPM FBXO5 CDC25B"	""	""
"GO:0007052"	"mitotic spindle organization"	5	FALSE	TRUE	"FOXC1 AR AGR2 XBP1 GATA3 FOXA1 BCL11A SOX10 SFRP1 CRYAB CRIP1 SERPINB5 SPDEF INPP4B TCF7L1 ELF5 EN1 KRT16 PRKX SLC9A3R1 WFS1 SEMA3C PROM1 GPM6B PHGDH CHODL DHRS2 CDH3 CHI3L1 ESR1 ITGB8 HOXB2 P4HTM CTSV NFIB CEBPB ODC1 ENPP1 LMO4 KRT17 ERBB4 CDKN2A FOXM1 TFCP2L1 GCNT2 SOSTDC1 KLF5 EVL MSN FZD7"	""	"CCNA2 MELK CCNB1 TK1 ASPM CENPF EZH2 FOXM1 E2F8 KIF14 TOP2A"	"SFRP1 CDH3 KRT17 CRYAB PROM1 ESR1 ANXA3 ID4 SLC9A3R1 ASS1 GATA3 MPZL2"	"ERBB2 GATA3 NPY1R"
"GO:0007059"	"chromosome segregation"	3	FALSE	TRUE	"FOXC1 FOXA1 AR AGR2 XBP1 BCL11A GATA3 SPDEF ELF5 TBC1D9 VAV3 SFRP1 CXXC5 EN1 SLC44A4 SOX10 TSPAN1"	""	"CCNA2 UBE2C TTK BIRC5 MELK ASPM CDC20 PRC1 DLGAP5 MAD2L1 TPX2 RACGAP1 AURKA NUSAP1 FOXM1 CCNB1 EZH2 TOP2A CDK1 CENPE E2F8 CHEK1 KIF14 CDC45 STMN1 UBE2S KIF23 AURKB H2AFZ DEPDC1 CDC6 MYBL2 CX3CR1 FBXO5 BLM FANCI ESPL1 STIL MMP1 CCNE1 BUB1 CDCA5 GTSE1 PLK4 ATAD2 DBF4 FAM83D CIRBP"	""	"ERBB2 GRB7 GATA3 TBC1D9"
"GO:0007076"	"mitotic chromosome condensation"	5	TRUE	FALSE	"FOXC1 AR AGR2 FBP1 GATA3 XBP1 FOXA1 TFF1 BTG3 BCL11A SPDEF INPP4B SERPINB5 GPD1L SFRP1 CRYAB E2F3 ELF5 EN1 TTK DACH1 ANP32E SOX10 KRT16 KIAA1324 TMBIM4 CAMK2N1 TCF7L1 DUSP4 WWP1 ESR1 WFS1 TOX3 GSTP1 CIRBP KRT18 CEBPB CDC20 LIMA1 CTSV RND1 DHRS2 CDH3 INPP5J PTX3 SYTL2 ERBB4 YBX1 PIP RARRES1 EVL LMO4 IFRD1 SLC9A3R1 C4B NFE2L3 CDKN2A FOXM1 CHEK1 MAPT RHOB NFIB GPM6B KLF5 TCEAL1 C16orf45 ITGB8 IL6ST SRPK1 GTPBP4 MID1 TMSB15B TRIM29 ZNF552 NDRG1 SOD2 MSX2 TNFRSF21 IGF2BP3"	"TTK CDC20"	"CCNA2 PTTG1 UBE2C TTK BIRC5 MAD2L1 ASPM CDC20 BUB1B EZH2 FOXM1 CCNB1 AURKA TOP2A CDK1 KIF14 CENPF CDC45 CDKN3 APOBEC3B NEK2 CHEK1 PBK E2F8 AURKB ZWINT TACC3 STMN1 DEPDC1 CDC6 FBXO5 H2AFZ ESPL1 BLM FANCI STIL CX3CR1 GTSE1 CIRBP BUB1 ATAD2 PLK1 OGN LRP8 LRRC17 EVL CTSV NME5 SFRP1 E2F1 HMGB3 CXCL10 IGF1 CBX7 CILP ADAMDEC1"	"TRIM29 SFRP1"	""
"GO:0007077"	"mitotic nuclear envelope disassembly"	5	TRUE	FALSE	"FOXC1 FOXA1 AR AGR2 XBP1 BCL11A GATA3 SPDEF ELF5 VAV3 CXXC5 SFRP1 EN1 SLC44A4"	""	"CCNA2 UBE2C TTK BIRC5 MELK ASPM CDC20 PRC1 DLGAP5 MAD2L1 TPX2 RACGAP1 AURKA NUSAP1 FOXM1 CCNB1 TOP2A CDK1 CHEK1 KIF14 CENPE CDC45 EZH2 E2F8 KIF23 STMN1 UBE2S AURKB H2AFZ FBXO5 CDC6 MYBL2 CX3CR1 ESPL1 BLM FANCI STIL GTSE1 PLK4 ATAD2 BUB1 CDCA5 FAM83D MMP1"	"SFRP1"	"ERBB2"
"GO:0007080"	"mitotic metaphase plate congression"	4	TRUE	FALSE	"FOXC1 AR AGR2 XBP1 FBP1 TFF1 GATA3 FOXA1 BCL11A BTG3 INPP4B SERPINB5 SPDEF SFRP1 TTK CRYAB SOX10 KIAA1324 TMBIM4 ELF5 EN1 DACH1 GPD1L E2F3 KRT16 TCF7L1 DUSP4 CIRBP WWP1 CAMK2N1 TOX3 KRT18 CEBPB ESR1 CDC20 GSTP1 WFS1 LIMA1 CTSV RND1 DHRS2 YBX1 PIP INPP5J SYTL2 FOXM1 EVL ERBB4 PTX3 RARRES1 LMO4 IFRD1 SLC9A3R1 C4B GPM6B CHEK1 RHOB NFIB KLF5 CDKN2A NFE2L3 TCEAL1 SRPK1 GTPBP4 IL6ST NDRG1 MID1 TRIM29 IGF2BP3 ZNF552 C16orf45 SOD2 TMSB15B GCNT2 MSX2 CXXC5 ASPM KIF14 CEBPG TNFRSF21 DEPDC1 NFIL3"	"CDC20 TTK"	"CCNA2 UBE2C TTK BIRC5 PTTG1 MAD2L1 ASPM CDC20 BUB1B EZH2 FOXM1 CCNB1 AURKA TOP2A CDK1 KIF14 CENPF CDC45 CDKN3 APOBEC3B NEK2 CHEK1 PBK E2F8 AURKB ZWINT TACC3 STMN1 DEPDC1 FBXO5 CDC6 H2AFZ ESPL1 BLM FANCI STIL CX3CR1 CIRBP GTSE1 ATAD2 PLK1 BUB1 EVL OGN LRP8 LRRC17 CTSV NME5 SFRP1 CXCL10 E2F1 ERBB4 HMGB3 C4B CBX7 ADAMDEC1 IGF1 CILP"	"SFRP1 TRIM29 CDC20"	""
"GO:0007088"	"regulation of mitotic nuclear division"	5	FALSE	TRUE	"AGR2 GATA3 SFRP1 SOX10 SPDEF"	""	""	""	""
"GO:0007091"	"metaphase/anaphase transition of mitotic cell cycle"	4	FALSE	FALSE	""	""	"TRIP13 CCNB1 AURKA FBXO5 CDC25B"	""	""
"GO:0007093"	"mitotic cell cycle checkpoint"	5	FALSE	TRUE	"FOXC1 AR GATA3 FOXA1 CRIP1 SFRP1 SERPINB5 ESR1 ITGB8 CEBPB CTSV"	""	""	""	""
"GO:0007094"	"mitotic spindle assembly checkpoint"	5	FALSE	TRUE	"BCL11A IFRD1"	""	""	""	""
"GO:0007095"	"mitotic G2 DNA damage checkpoint"	5	TRUE	TRUE	"FOXC1 AR AGR2 XBP1 GATA3 FOXA1 BCL11A SFRP1 CRIP1 SOX10 CRYAB SERPINB5 SPDEF UGT8 VAV3 INPP4B ELF5 TCF7L1 ALCAM RAB17 EN1 KRT16 PRKX SCRG1 PROM1 WFS1 PHGDH GSTP1 SEMA3C WWP1 MICALL1 SYT17 SLC9A3R1 GPM6B RAB26 DHRS2 CHODL ESR1 CHI3L1 CDC20 INPP5J CDH3 HOXB2 P4HTM PAPSS1 RND1 IFRD1 CEBPB CTSV ITGB8 LMO4 ODC1 NFIB ERBB4 RHOB KRT17 SLC9A6 ENPP1 EVL FOXM1 LPIN1 GSTM3 MSN KLF5 CDKN2A GCNT2 MSX2 SOSTDC1 MELK IL6ST FZD7 ZIC1 NDRG1 C16orf45 MAPT TFCP2L1 GFRA1 KLK6 DUSP5 B3GNT5 CCNE1 WWTR1 IGFBP4 LYN CLSTN2 MPZL2 MYB COL9A3 MRAS TNFRSF21 METRN FABP7"	""	"CCNA2 MELK RACGAP1 CCNB1 AURKA KIF4A ASPM CDC20 EZH2 FOXM1 CDK1 CENPF TOP2A TK1 KIF14 E2F8 STMN1 EXO1 TACC3 MKI67 CCNB2 TYMS CCNE1 STIL"	"SFRP1 CDH3 CRYAB PROM1 KRT17 SLC9A3R1 ANXA3 HSPB1 GFRA1 CDC20 ESR1 ID4"	"ERBB2 GATA3 NPY1R"
"GO:0007096"	"regulation of exit from mitosis"	6	FALSE	TRUE	"FOXC1 AR XBP1 GATA3 FOXA1 CRIP1 SFRP1 SERPINB5 SOX10 ELF5 SEMA3C ESR1 SLC9A3R1 CEBPB FOXM1 LMO4 ERBB4 NFIB MSN CCNE1 CEBPG TFCP2L1 MYB SOSTDC1 TGFB3 TBX19 PGR"	""	"FOXM1 E2F8 TK1 CCNB2 GATA3 MKI67 CCNE1 ERBB4 PGR ESR1 MYB IRS1 XBP1"	"ESR1"	"GATA3 ESR1 IGF1R FGFR2 PGR BCL2 IRS1 ERBB4"
"GO:0007100"	"mitotic centrosome separation"	5	FALSE	TRUE	"FOXC1 FOXA1 SFRP1 SOX10 SEMA3C ERBB4 GCNT2"	""	""	""	""
